date,text,c2,c3,c4,c5,c6,c7
1/31/2019 23:53,RT :       دمت گرم حسام جان . امروز چنتا بود تعداد هشتگ #Whe…,4,0,1670,288,366,22191
1/31/2019 23:53,RT : 💎چقدر زیبا گفت پائولو کوئیلو :ما آدمها 2تا سبد با خودمون داریم. یکی جلومون آویزونه،یکی هم پشتمون آویزونه..نکات مثبت…,2,0,615,4,146,1
1/31/2019 23:53,تخمامون نیست آقای قاضی!,0,7,946,3015,454,17432
1/31/2019 23:53,RT : دادگاه عالی #بحرین برای سه تن از رهبران #اعتراضات حکم حبس ابد داده، حزب‌شان هم پلمپ است، مجامع حقوق بشری می‌گویند «دادگاه،…,50,0,381,15,29,449
1/31/2019 23:53, من که تا پنجاه سالگیمو میدونم‌چی میخوام و براش برنامه ۵ سال ۵ سال دارم و هر پنج سال مدیریتش میکنم اما واقعا به آینده ایی که هست فکر میکنم میگم چشم به هم زدم و‌چهل شد ، چشم بعدی ای که بهم بزنم چه چیزی خواهد بود و دید,0,0,1850,86,270,399
1/31/2019 23:53,"      نه اگه تجزیه طلب بودم میگفتم صراحتا""، چون با این اکانت مستعار بنا بر صداقت کامل گذاشته‌م و همه منویات‌‌ام رو بیان میکنم، صرف نظر ازینکه حرامزاده‌ای ناراحت میشه یا نه. اما تجزیه رو برای ایران گزینه مفیدی نمی‌دونم. ساختار فدرال باعث مبدل شدن ایران به یک ابرقدرت در مقیاس جهانی میشه.",0,0,1127,319,1304,9569
1/31/2019 23:53,RT : خانواده پهلوی و سلطنت طلبان خرافه پرستند .همانند جمهوری اسلامی .وقعن #ملاشاه از هم جدا نیست .رضا پهلوی خود خامنه ای هست .فرقش…,12,0,562,0,6,40
1/31/2019 23:53, چو دانی و پرسی سوالت خطاست :))),0,1,2598,180,157,6109
1/31/2019 23:53,  احمق من احتیاج به دلسوزی ندارم، شعور چیز خوبیه که تو و امثال تو فاقدن ازش,0,0,1864,1982,1322,3890
1/31/2019 23:53, بدترش کردی چسمغز‌می‌دونم در صد سواد خرای ولایت نیست ولی سرچ کن باشه کوچولو؟در ضمن پوشکتم عوض کن بدجوری تو خودت ریدی 😂😂😂,0,3,1992,927,609,11144
1/31/2019 23:53,RT : خبرنگار به انگلیسی از زن گریان که داره میگه من شاه میخو‌ام، می‌پرسه چرا؟ چرا شاه میخوای؟ زن با همون حالت گریان میگه برای اینک…,436,0,2599,7,48,43
1/31/2019 23:53,از فروردین بیزارم اما همین که احتمالا بتونم چند روزی کاملا شات این باشم برام فکر آرامش بخشیه، امسال احتمالا گوشی رو هم خاموش کنم، بشه وای فای رو هم خاموش کنم که دیگه نور علی نوره,0,12,2600,2089,104,72292
1/31/2019 23:53,وضعیت جوریه همه دخترای سن پایین نیاز به تربیت شدن دارن، سن بالاها هم روانی ان، نتیجه میگیریم همون زید کسکش قبلی خودم خوبه,0,2,522,166,195,238
1/31/2019 23:53,وای بچه‌ها شما چه مغز مریضی دارین من تلسیدم🙈,0,21,2601,222,174,6412
1/31/2019 23:53,RT : امشب یک طوفانی داریم. این طوفان میتونه آینده ایران رو تعیین کنه، برای همین ازتون میخوام برای اتحاد و پیروزی حمایت کنید.…,24,0,1942,509,408,26100
1/31/2019 23:53,RT : تماس گرفتم فرمودند امام قرار است تشریف بیاورند فردا، تداخل می‌شود #این_جمعه_نمیایند,135,0,2062,324,505,2373
1/31/2019 23:53, لری غلیظ,0,1,1803,5778,671,29627
1/31/2019 23:53, دوست دارم ببینم صاحبان این عکس چه احساسی در مورد وضعیت کشورشون دارند,0,1,204,208,149,1226
1/31/2019 23:53, اره بیشعورن😫☹️☹️,0,1,2602,550,288,1976
1/31/2019 23:53,RT : خوان گوایدو، رئیس جمهوری موقت ونزوئلا و رهبر مخالفان، در پیامی خطاب به نیروهای مسلح کشورش گفت: «به مردمی، که منفعت خواس…,3,0,2603,151,412,105
1/31/2019 23:53, پای تورچ هم کار کن اگه ماشین لرنینک کار می کنی udacity کورسش رو فری گذاشته و میشه گفت برای شروع خیلی خوبه.,0,1,2604,46,56,351
1/31/2019 23:53,RT : ولنتاین نزدیکه و هدیه می‌خرید، یه توصیه و تقاضا از دوستان دارم‌، لطفاً برای کادو زباله های چینی نخرید و از مادری که نیاز دارد و…,820,0,1451,216,669,1906
1/31/2019 23:53,   اصلش رو برید از عمو خسرو بگیرید😋,0,0,2605,9,29,38
1/31/2019 23:53, خیلی بیشتر از اون چیزی که فکر کنی نامردیهمنتها روال حاافتاده ایهشاید چون عادت کردیم به چشممون عادت کنیمنمیدونم,0,1,2075,29,92,71
1/31/2019 23:53,همش منتظر یه آدم جدید و تجربه های جدید ..,0,1,2606,269,47,4415
1/31/2019 23:53,  آقا مهدی به نظرم یه اشتباهی شده سنسمسمسپسپشپپش,0,1,1533,2498,220,21560
1/31/2019 23:53,RT : امام خمینی(ره):تحریم ها زمینه ساز خودکفایی ست.این کلام امام راحل رو بایستی بر سر در دفتر ریاست جمهوری و رئیس مجلس ش…,5,0,447,1461,753,13241
1/31/2019 23:53,تف تو روحت بیا ماریوخرسگگگگگگگگگ#اینترمیلان‌لاتسیو,0,3,2607,285,393,14886
1/31/2019 23:53, لطف کنید کمی بیشتر توضیح دهید,0,1,916,166,367,910
1/31/2019 23:53,گوساله:پدربزرگ آدم هامارامیکشند ومارا می‌خورند. اماخرها رانه می‌کشند ونه هیچ جایشان را می‌خورند،یعنی واقعا آنها خوردنی نیستند؟چرا این همه اختلاف؟پدربزرگ:پسرم،خرها به مزرعه دارهاسواری می‌دهند،پس زنده می‌مانند... یادت باشد،راز زنده ماندن در مزرعه این است...!#بزرگمهر_حسین‌پور,3,71,2608,2367,2129,3427
1/31/2019 23:53,برای اینکه فاجعه حدود ۶-۵ هزار نفر تلفات کربلای چهار در یک شب رو بفهمید باید به یاد داشته باشید که دفاع ۳۴ روزه خرمشهر توسط ۶۰۰ نفر تکاور ارتش و حدود ۲۰۰-۱۵۰ داوطلب مردمی انجام شد.باشد که بدانید فرق بین ارتش و سپاه رو.,0,1,2609,219,1076,1783
1/31/2019 23:53, من ته سرریالارو در اوردم در این حد نیستن سریال بهتر از مایند هانتر خیلی هست برا دیدن,0,1,2610,2067,213,4093
1/31/2019 23:53,یکی بیاد شبونه بریم تزئینات دهه زجر که تو میدونا و خیابونا نصب کردن رو آتیش بزنیم دلمون خنک شه :/,0,19,2611,638,152,8318
1/31/2019 23:53,یه جوری شده هر چی رو تلویزیون تبلیغ می‌کنه دیگه نمیرم بخرم,0,8,885,171,215,6022
1/31/2019 23:53,   #تورک ها ۴۵۰۰ سال پیش در سواحل ارس زندگی میکردند که بعداً بخش از آنها برای کمک به هون ها به آسیای مرکزی رفتند و بعدها در قالب ۱۲ قبیله اغوز به موطن اصلی برگشتند. سلجوقیان و #تورک ها بر اکثر مناطق حکومت میکردند اما چرا فقط آذربایجان تورک شد؟؟؟؟,1,2,2612,0,0,8
1/31/2019 23:53,  لاید گرین کارت داری یا کارت حساس نیست الان تمام دوستای یا مصاحبه نمیگیرن یا لنگ اکسپورت لایسنسن,0,2,1753,640,222,12301
1/31/2019 23:53,RT : بعضی زخم‌ها یادآور چگونه زنده ماندن و نجات‌یافتگی آدمند. نشانه‌ی تحمل یک  درد موضعی برای فرار از رنجی دائمی. آدم بدون زخم،…,48,0,2613,3673,92,51619
1/31/2019 23:53,اگه با سرطان شوخی میکنی،میخوای فیواستار ازش دربیاری،یا میگی فلان چیز در حد سرطانه یا نهکس ننت.,0,4,287,123,81,2701
1/31/2019 23:53, درستش اینه که بهترین تیم ها از دو سر جدول برسن فینال که این دوره رسیدن 😀,0,0,2614,38,332,157
1/31/2019 23:53,از خوبیای محیا بگم براتون که تو جکوزی ماساژم میده,0,5,2615,1299,945,739
1/31/2019 23:53, شماخودتون خواستین جوره دیگه ای زندگی کنید #جواد_ضخیم,0,1,1998,62,219,191
1/31/2019 23:53,RT : نگارا از سر کویت گذر کردن توان؟نتوان...#عراقی,27,0,1251,1774,1311,9455
1/31/2019 23:53, من سر مهدوی میام و میرم بیا اونجا بهت میدم سمنو اگه گیرم اومد,0,1,2616,178,167,3889
1/31/2019 23:53,لطفا ريت كنين تا بتونم دوستان ري استارتي رو پيدا كنم،خيلي ممنونم,7,8,2617,2,8,2
1/31/2019 23:53, حتی خود آدمها هم به خودشون دروغ می‌گن,0,2,2618,1899,1539,15828
1/31/2019 23:53, باز خوب وقت میذاری😂اسفند ۹۶عه,0,1,2619,414,385,1724
1/31/2019 23:53, گوشتو بیار جلو:باهات موافقم، باید یه بار عقایدمونو بررسی کنیم,0,1,2620,2106,900,3174
1/31/2019 23:53, میرم تایلند یعنی جنوب شرق آسیا..فندق کی بودی,0,1,1178,5332,994,114244
1/31/2019 23:53, 😢🤦🏻‍♀️😍 کاش تو حاضری نمیزدی,0,1,1747,413,71,5721
1/31/2019 23:53,RT : تنهایی همیشه باهات هست ولی تو آسیب‌پذیرترین حالتت خودشو بهت نشون میده. مثلا وقتی که دختری رو میبینی که با ذوق از گل فروشی با…,68,0,2145,525,160,6980
1/31/2019 23:53,هیچ لذتی بالا تر از شاشیدن تو حموم زیر دوش   نیست .,0,5,2621,319,337,56
1/31/2019 23:53, کلاسوراخ واسه انگشت کردنه,0,1,802,322,884,3169
1/31/2019 23:53,RT :  عجب! شما هم چون مثل ما از دولت دورید اصلا دسترسی به وزرای کشور و اطلاعات و کشاورزی نداریددکه بگید آمارشو…,4,0,2478,1235,1105,7336
1/31/2019 23:53,  تازه کنسروارو هم اون ور گذاشتن😊,0,2,2622,1421,928,7040
1/31/2019 23:53, هعییی,0,1,1645,2690,516,31169
1/31/2019 23:53, چه دنیایی هست.گوه زیادیی که این پیرمرد قاطر نفهم بیشرف خورد حالا پس از این همه مدت که قطعا مرده، تو هستی جاری هست و قطعا اگر روحی وجود داشته باشه، روح این جاکش در عذابه.,0,0,2623,14,11,371
1/31/2019 23:53,RT : صلوات بفرستیا حیدر😂😂😂#مشق_26 #مشق_مجازی,7,0,2624,1,59,72
1/31/2019 23:53,RT : من از آقای #حدادعادل تشکر میکنم که بعد از چندسال که فقط مراسم ختم شرکت میکردن وچند ماهی یک بارتوییت مصلحت اندیشانه میز…,12,0,1643,252,484,1760
1/31/2019 23:53,کیرم تو هر حس برتری ای که به هر کی به هر دلیلی دست میده کیرم توش,19,412,2625,8533,443,30143
1/31/2019 23:53, يني پوينتم بفرستي بازم همين وضعه؟,0,0,1224,391,268,1062
1/31/2019 23:53,  خیلیم خوب بود😉,0,1,2626,269,220,1963
1/31/2019 23:53,"هر روز باید ده بار به ""چرا اینقد لاغر شدی"" جواب بدم تازه این روزاییه که خونه میمونم برم یه جا جدید باید صد بار جواب بدم =)",0,29,2627,361,372,1167
1/31/2019 23:53, دقیییقا گرامی...امان از فتنه ی ارتجاع سرخ و سیاه در کنار جهل عوام توسط ملایان👑💙🌹🌹🌹🙏🙏🙏,0,0,2628,34,80,87
1/31/2019 23:53,RT : #تصویر۴۰ساله برای من راهپیمایی 25 خرداد است که در آن مردی از جنس مردم برای مردم و همه ی آن چیزی که در قبل از انقلاب خواستار آ…,39,0,259,702,526,18117
1/31/2019 23:53,  عه منشن من کووو،هر کی برداشته بیاره بذاره سرجاش:/,0,2,140,22,52,44
1/31/2019 23:53,دختر برو گمشو خونه دیگهانقد ول نبودی تو :|,0,4,2629,85,147,648
1/31/2019 23:53,RT : فقیری می‌گفت: همه‌ی عمرمان را با مشقت گریستیم و کسی نـدیـد،ولی وقتی لحظه‌ی لبخنـد زدیم عکسی از ما گرفتند و زیرش نوشـتـند:…,28,0,2510,31,178,124
1/31/2019 23:53,RT : بیانیه  سه کشور اروپایی دربارهspv: این تجارت بربخش‌های بسیار ضروری برای مردم ایران مثل دارو،دستگاه های پزشکی وکالاهای کشا…,7,0,108,4809,4666,30661
1/31/2019 23:53, خلوص!! من همیشه دلم میخواست دورگه بودم، شایدم سه رگه، بلکم بیشتر😻,0,2,2630,24,43,92
1/31/2019 23:53,  مدل تامین مالی دانشگاه هم بعیده تداوم داشته باشه با روند فعلی. باید دید :),0,1,390,703,489,10867
1/31/2019 23:53,پرزینگیس هم از نیکس درخواست ترید داده و تا هفته‌ی دیگه ترید میشه. چه خبره تو NBA.,0,1,2631,87,130,1997
1/31/2019 23:53, این شاعر واقعا مهرداد بوده دیگه😁😁😁,0,1,1107,317,694,5950
1/31/2019 23:53, همرنگ جماعت بشید. اون لباس کذایی رو از تن دربیارید، و مثل باقی مردم زندگی و کار کنید,0,0,1119,84,234,197
1/31/2019 23:53, بای فوراور,0,1,2632,107,242,841
1/31/2019 23:53,RT : وزیر خارجه #پمپئو در گفتگو با شبکه فاکس نیوز: گزارش جامعه اطلاعاتی #آمریکا نشان میدهد که جمهوری اسلامی #ایران توانایی غنی…,390,0,2633,402,647,2202
1/31/2019 23:53,  بازم رنگ عوض کردی ..اینجا هم شدی عرب؟؟,0,0,1610,210,274,4582
1/31/2019 23:53,"RT : یکی از باگای زندگی اینه خیلی چیزا ""فقط"" از دور‌قشنگن",21,0,230,2068,2071,7341
1/31/2019 23:53, حالا چرا این درخواست رو کرده بود ؟و سوال دیگه اینکه در جنگ بین اسرائیل و لبنان آیا دولت و ارتش لبنان هم دخالت می‌کنند یا فقط درگیری بین حزب اللات و اسرائیل است ؟ (چه جنگ احتمالی آینده چه جنگ های چند سال گذشته ),0,0,2634,127,44,984
1/31/2019 23:53,سالار عقیلی داره تبدیل به یك پاندای سیاه میشه,0,13,2635,17938,2310,80293
1/31/2019 23:53, اخی,0,1,577,1512,789,9163
1/31/2019 23:53,RT : دولت ترامپ فردا از پیمان منع موشک‌های هسته‌ای میان‌برد را که در سال ۱۹۸۷ بین ریگان و گورباچف به امضاء رسید خارج میشود. ht…,12,0,1359,3273,4994,8964
1/31/2019 23:53,اون قضیه پولاد کیمیایی که برای مادرش پیج ساخته و از طرف اون قربون صدقه خودش میره رو که خوندم اول خندیدم، بعدش گریم گرفت...شاید حسرت اینو داره که مادرش در آغوش بگیرتش و این حرفا رو بهش بزنه...انگار تازگیا خیلی زود قضاوت میکنم...,0,19,2636,699,535,1421
1/31/2019 23:53, 😂😂😂وای خیلی مسخرس ب دوستم میگفتم هیچکس منو دوس نداره حتی فائزه(رفیق صمیمیم)نمیدونم چرا اینهمه برام اهمیت داشت ک فائزه دوسم داره یا ن,0,1,2637,1648,1082,3392
1/31/2019 23:53,کامبیز حسینی شده است محمدحسین میثاقی شبکه های ماهواره ای فارسی زبان خارج از کشور. گویا اخیراً در نقش منتقد فیلم هم مشاهده است.,0,1,2638,3,32,179
1/31/2019 23:53,لای چیا میگردی واسه یه ذره از حرفات,0,5,240,1033,44,44244
1/31/2019 23:53, دستم خورده,0,1,1664,281,196,2610
1/31/2019 23:53,باز تاکید میکنم انقدر در قید و بند قیافه نباشید، عملهای بینی و گونه و ...همش همون یکی دوماهه اول عادی میشه برای طرفاونچه مهمه و بقای رابطه رو استحکام میبخشه کون و ممه سوسلام و تامام,0,24,773,2580,398,21826
1/31/2019 23:53,بچه که بودم یه مدتی با مادربزرگم زندگی کردم و رفتم ادای مادر بچه اردکارو در بیارم زدم شیش تاشونو خفه کردمهنوز نقل مجلسه های خونوادگیهبعد ۲۰سال,0,7,1177,135,121,1504
1/31/2019 23:53,RT : کیا میدونن اینا چی هستن??کاربردشون چیه ???یکی به من گفته حکم فضاپیما رو دارهدرسته??? ,46,0,1469,1878,1892,2485
1/31/2019 23:53,RT : ایـــرانسرزمین کهندوست ملت هادیـــار شـاهــان----اتحادآگاهیمبارزهبراندازی#تشکیل_شورای_انقلاب#ایران #چهل_سال_د…,17,0,2639,243,445,1949
1/31/2019 23:53, والا ما مثه شما چش رنگیا قشنگ نیستیم🚶🏻‍♀️,0,1,2640,79,39,450
1/31/2019 23:53, توضیح بردار نیست فلسفه جدید زندگیم رو اعلام عمومی کردم تا اطلاع ثانوی، حالا تو اگه تو دوست داری دور هم باشیم یه شامم دعوت کنی من اوکی‌ام,0,0,99,160,211,3162
1/31/2019 23:53,اصن از اولش اینا واسه این دهن همه ی ما ر سرویس کردن که کار خلاقانه از خودمون بیرون بدیم ,0,8,2028,1246,349,8692
1/31/2019 23:53,RT : به عنوان یک برانداز، یاد بگیرید که هر نظرسنجی ارزش شرکت کردن نداره‌. نظرسنجی‌های اینچنین، توهین به شعور توی براندازه. م…,29,0,490,141,147,3973
1/31/2019 23:53,RT : رفقا لطفاً وقتي ارزشی جماعت به همجنسگرایی می‌توپه پای سعید طوسی رو وسط نکشید.اون یابو همجنسگرا نیست. کودک‌آزاره.,38,0,2366,263,401,4951
1/31/2019 23:53,اگر #پیر_سالاری و #قبیله_گرایی نسل شما اجازه حضور جوانان و #نسل_ما رو بدهد قطعا چشم‌انداز و اینده ای روشن را میتوان متصور شد وگرنه تن نحیف و رنجور و غارت شده ایران که حاصل کار شما و هم نسلان شماست دیگر تاب و توان تحمل ندارد#تصویر۴۰ساله ,2,23,2396,108,236,305
1/31/2019 23:53,RT : چی در غذاهای ما ریخته اند که اینقدر مردم بی غیرت در برابر #ظلم و ستم شده ایم؟!چه #نان_حلالی یا حرامی خورده ایم که این…,1,0,1194,2123,1110,5296
1/31/2019 23:53,    بله صحبت نمیکنن، هر چقدرم بگی من ترکی متوجه نمیشم براشون اهمیت نداره. مورد داشتیم مغازه دار سیگار به غیر ترک نفروخته. خدا نکنه کارت به پلیس بیوفته، صد در صد غیرترک مقصره. خیلی جالب و عجیبن. من ده ساله تبریز میرم و میام. البته برای یه سریشون فارسی حرف زدن سخته,0,0,2641,66,113,455
1/31/2019 23:53,RT : دوتا خصلتو نمیتونی از دو دسته از آدما بگیرییکی لجبازیو از دخترادومی ناز کردن و قهر کردن و ترس از سوسک و موش رو از دختراتو…,29,0,2243,7511,3685,18771
1/31/2019 23:53, خبر رو شنیدی که #احمد_الحسن وصی و فرستادۀ امام مهدی (ع) ظهور کردند؛ و همۀ مردم رو، به جمع شدن زیر پرچم امام مهدی (ع) دعوت می‌کنند؟برای تحقیق به این سایت مراجعه کنید👇👇#فاطمیه #مردم_ایران,0,0,2566,726,882,34920
1/31/2019 23:53,RT : دو نخ بهمن هم واسه من بگیرید. ,18,0,2110,6263,279,71145
1/31/2019 23:53,خاتم النبيين بودن پيامبر اسلام رسول الله عليه الصلاة والسلام به اين مفهوم است كه وحى منقطع مى شود و پس از وفات او هرگز جبريل ديگر به دنيا نمى آيد! هرگز ديگر با كسى ارتباط برقرار نمى كند! هرگز! اما گروههاى جهادى و آخوندها ادعا مى كنند كه جبرئيل با آنها بر جبهه هاى جنگ جهاد مى كند!,0,1,2642,895,430,14107
1/31/2019 23:53,  شما تضادو ببین#سلیمان با حیوونا حرف میزده بعد ایشون #گوسفند بی ذبح میکنه,0,2,303,140,206,347
1/31/2019 23:53,RT : هشیار سری بود ز سودای تو مستخوش آن که ز روی تو دلش رفت ز دست بی تو همه هیچ نیست در ملک وجودور هیچ نباشد چو تو هستی همه…,99,0,1251,1774,1311,9455
1/31/2019 23:53, کسانی که در بمب سازی رژیم شک دارد اطلاعات درستی از فریبکاری آخوندها ندارد  #چهل_سال_دیکتاتورید,0,0,1279,469,1143,6215
1/31/2019 23:53,  😂 😂 😂 خب بعد چند سال بعد مهاجرت به این رسیدی ک رزولوشن سرصب 4شنبه انقد فلک را سقف بشکافی؟ 🤔 🤔😂واسه من هنوز زوده؟ 🤔 🤣,0,1,2382,405,331,19959
1/31/2019 23:53,  قهرمان سازی جریانسازیسناریو سازیفردا بگن امریکا 1 ایران 1 این به ان در,0,4,281,741,943,6589
1/31/2019 23:53, خیلی جالب هست.یعنی حتی عرضه ندارن لایحه رو ببرن مجلس (حالا تصویب نشه نهایت).میخواین باور کنیم؟؟؟؟کدوم لایحه رو صحبت میکنید؟؟؟؟بعد از پنج شش سال به نظرتون به شعور مردم توهین نمیکنید؟؟؟؟یه زمانی فقط احمدی نژاد پوپولیست بود اما الان از خاتمی تا روحانی ...,0,0,1470,107,238,599
1/31/2019 23:53, بگومکن برم بهش بگم,0,1,743,8869,7287,39765
1/31/2019 23:53,RT : فکر کن مدت ها نامه های عاشقانه دیگران رو بنویسی اما خودت کسی رو نداشته باشی که بهش نامه عاشقانه بدیو از حرف زدن باهاش زبونت…,2,0,2643,507,516,798
1/31/2019 23:53, منم ببین. 😁,0,1,1641,2048,145,29260
1/31/2019 23:53,RT : یعنی درد و بلای #مرضیه_هاشمی آمریکایی الاصل  بخوره تو سره اصلاح طلبا و اصولگراهایی که هنوز نفهمیدن که این انقلاب حالا حالاها کا…,5,0,283,82,82,424
1/31/2019 23:53, تقبل حجم کار بالاتر از ظرفیت = به گا رفتن در تمامی امور,0,4,2644,134,128,251
1/31/2019 23:53,  دقیقا! تو رادیو دست نوشته‌ها  میگه اینها وارد روح زمانه شدن. ماها چون بچه بودیم فقط میشنیدیم و چون باهاشون بزرگ شدیم الان برامون نوستالژی دوران خوش بچگیه نه چیزی که پرزنت می‌کردن/می‌کنند.,0,4,2645,1963,724,29402
1/31/2019 23:53,RT : - تا الان فلان چیز رو تو نمازهام بهمان جور میکردم. همه‌شون باطل‌ن.+ یعنی میخوای به خاطر همین همه رو از نو بخونی؟- وقتی با…,1,0,667,195,287,13174
1/31/2019 23:53,RT : بنر تصاویر دیکتاتور توسط #کانونهای_شورشی به آتش کشیده شد.#مجاهدین ,169,0,1768,850,469,9366
1/31/2019 23:53, مراقب خر درون بودن خیلی سخته زیادی چموش‌بازی درمیاره,0,1,2203,8,27,167
1/31/2019 23:53, امیدوارم چهار تا خالی بندی هم از خودش دراره بذاره روش :))),0,1,2529,98,113,749
1/31/2019 23:53,RT : يکي از استادام بود که باهاش ادبی و آمیز قلمدونی صحبت می‌کردم و مثل بعضي باباها، کتابی چت می‌کرد.یه بار باهاش صحبت از یه ‌شخص مع…,91,0,4,381,755,4084
1/31/2019 23:53,دومین جذابیت این قتل اینه که جنبه ضد فمنیستی داره. شاید این به مذاق خیلی از بینندگان خوش نیاد ولی بهرحال نشون میده که گسترش فمنیسم تا چه حد میتونه یه آدم sociopath رو برای انجام اعمال ضد زن تحریک کنه و بعد اون اعمال رو با این توضیح که چرا همیشه مرد ها مقصرن توجیه کنه.,0,0,809,156,134,1684
1/31/2019 23:53,تو مسابقه اسنپ کیو و مخصوصا کامنت هاش قشنگ میشه سطح معلومات/شعور/توانایی/ادبیات/عرضه و... حدود ۵۰۰۰۰ نفر از هموطنان عزیز کشور رو متوجه شد,0,18,598,498,386,1198
1/31/2019 23:53,RT : این کوچولو رو شنبه در میدان خراسان تهران دزدیدند.لطفا اگر این بچه رو دیدید یا به نزدیکترین پاسگاه و یا با شماره تلفن ۰۹۳۷۲…,292,0,53,758,679,3415
1/31/2019 23:53,میخوام این توییت بیهوده نباشه,0,5,711,2210,2083,5281
1/31/2019 23:53,داشتم عکسای تولد مامان‌بزرگمو میدیدم، دور و برش پر از گلایی بود که براش فرستاده بودیم و عکسامون ولی خودمون نبودیم. تو کمتر از یک سال سه تا از چهارتا نوه‌هاش از ایران رفتن و حالا شاید سالی یه بار دو سه هفته ببینیمش تا وقتی که هست. دارم خفه میشم از بغض.,0,70,1418,4456,462,85575
1/31/2019 23:53,RT : در این حزب هم علی رغم ادعای مردمی بودن، نقش شاه، نقش اصلی بود. در جواب انتقاد به عملکرد شاه و تحمیلی بودن احزاب، شاه مردم ا…,4,0,447,1461,753,13241
1/31/2019 23:53,برگی از تاریخ خواهیم شد که فرق انقلاب و شورش(۵۷)  رو به آیندگان خواهیم آموخت#تشکیل_شورای_انقلاب,1,0,1046,1,11,5
1/31/2019 23:53, مام نداریم ✌🏻,0,1,533,580,542,1810
1/31/2019 23:53,  پاسخ قبلی تان در مورد معامله با کودتاچی در «ولایت» تان، برداشت مرا تائید می کند نه ادعای شما را! آوردن نظر گروه های چپ، توی گیومه هم! حواستان باشد! تمام مخاطبین، مثل تماشاگرانِ «من و تو» و « ایران اینترنشنال» و «ایران فردا» و ... نیستند!,0,0,2646,752,134,3917
1/31/2019 23:53,  والا از این کهریزک،  تروریست، آدمکش، کشور بی قانون، سپاه تروریستی، همه نگران می‌شوند و کمربند را سفت می کنند.مردم ایران هم مستثنی نیستند، چهل ساله سرطان سپاه افتاده به جون ایران،,0,0,2647,242,312,5773
1/31/2019 23:53,چرا خدا منو آتئیست آفریده؟,1,4,596,156,13,6543
1/31/2019 23:53,RT : اگه شمام مثل من وقتی جورابتون خیس میشه دلتون میخواد پاتونو قطع کنین ریت کنین همو پیدا کنیم,56,0,876,4169,1285,30019
1/31/2019 23:53,  شیر اباد مگه توی زاهدان نیست,0,1,2648,8603,5631,25658
1/31/2019 23:53,RT :  یا زهرا ما هم همراهیتون میکنیم #مشق_62,2,0,492,2,8,12
1/31/2019 23:53, نبنیکسوبمیجیمقک*~*,0,1,310,1350,123,21451
1/31/2019 23:53, متاسفانه این پاسخ سوال ت که چرا برنگشت . همیشه وقتی جای خالی رو پر میکنن ، فقط باید با دل شکسته که برات مونده اونجا رو ترک کنی ، زن و مرد هم نداره ، جات با یکی دیگه پر شده ... 😔 درکت میکنم,0,1,2649,141,544,1083
1/31/2019 23:53,بذارید هرکی خواست با هر بهونه ای بره؛ولی با هیچ بهونه ای نذارین برگرده!,3,61,14,354,96,3400
1/31/2019 23:53,RT : نوتیفیکیشنم لایکاتونو نشون نمیده ممنون میشم لایک کنید,1,0,2650,10,11,60
1/31/2019 23:53,RT : طبق برنامه هر شب اومدم پیاده‌روی و نشستم به تماشای شب، آدما و چراغ‌های شهر با بکگراند کارون، ضیافت نور و چایی و موزیک. https:/…,1,0,2651,177,867,82
1/31/2019 23:53,RT : #امام_خمینی به‌تنهایی حجت مبارزین برای حدوث انقلاب بود، همانطور که #امام_خامنه_ای به‌تنهایی حجت ما برای بقاء #انقلاب است.#…,173,0,108,4809,4666,30661
1/31/2019 23:53, اصن خیلی عالیه:))),0,0,1052,3645,919,108384
1/31/2019 23:53,RT : به وضعیتی که مردم دارن از گشنگی میمیرن ولی حاضر نیستن اعتراض کنن چی میگن؟,168,0,2247,178,235,2492
1/31/2019 23:53,مدیر کمک‌های بشردوستانه در سازمان ملل متحد خواستار انتقال کمک‌های امداد به سوری‌ها شد ,3,3,2652,7255,6307,67848
1/31/2019 23:53, فقط در حدی که ظهور رو ببینم. دیگه بعدش هم که بمیرم، حتی اگه ان شاءالله همین امسال ظهور باشه، بَسّمه.,0,1,2653,156,132,182
1/31/2019 23:53, تو ادبیاتش نه مفهومش,0,0,2654,25,130,259
1/31/2019 23:53, آره منم امروز یه عکس دیدم به همین صورت بود. این رودخونه قلب شهره. 😞,0,2,2428,28,103,462
1/31/2019 23:53,RT :      آقای پمپئو باخبر شدن از سلامتی لیدرمان درخواست زیادی نی…,18,0,835,1006,2724,28167
1/31/2019 23:53, عشق سالهای وبا,0,0,2655,252,1901,669
1/31/2019 23:53, انگار به مقعد آنتونی کویین ماتیک زدن,0,45,2656,343,654,2866
1/31/2019 23:53,پاتوسی به استقلال پیوست -  ,0,0,2657,17,5,7774
1/31/2019 23:53, ایشالا.,0,1,235,277,152,1305
1/31/2019 23:53,همکار حرفه‌ای که داشته باشی به رقص میای!(از جهت انگیزه!)خوشحالم که یه همکار با تجربه و با دانش بهمون اضافه شده :),0,9,2658,304,574,1364
1/31/2019 23:53,استقلال یجوری بازیکن میگیره که انگار پنجره اونا بسته بوده یه فصل,0,3,2379,3483,360,62243
1/31/2019 23:53, دایرکت چیزی پرسیدما,0,0,2659,219,365,183
1/31/2019 23:53,یادی کنم از first kiss ام که با یه دختر(دخترخالم)بوده هیچی هم ازش یادم نمیاد :)))))) ,3,75,2118,1244,148,11152
